borough,geo_place_name,zip_code,time_period,pm25,no2,ozone,aqi,purpleair_pm25,truck_vmt,asthma_er_rate,cardiovascular_hosp_rate,respiratory_hosp_rate,pm25_deaths,asthma_ed_rate,cardiovascular_ed_rate,respiratory_ed_rate,population
Bronx,Bronx,,2005,,,,,,3.472806,,,,,,,,
Bronx,Bronx,,2005-2007,,,,,,,212.5,31.3,30.8,76.5,,,,
Bronx,Bronx,,2009,11.05,24.52,25.3,,,,,,,,,,,
Bronx,Bronx,,2009-2011,,,,,,,128.2,18.8,20.6,55.0,,,,
Bronx,Bronx,,2010,10.14,22.16,33.16,,,4.207102,,,,,,,,
Bronx,Bronx,,2011,10.82,22.73,32.91,,,,,,,,,,,
Bronx,Bronx,,2012,9.54,20.99,34.61,,,,,,,,,,,
Bronx,Bronx,,2012-2014,,,,,,,183.6368757,15.4880937,17.97804125,47.28916419,,,,
Bronx,Bronx,,2013,9.1,19.86,31.25,,,,,,,,,,,
Bronx,Bronx,,2014,9.27,19.8,31.15,,,,,,,,,,,
Bronx,Bronx,,2015,9.24,19.97,30.39,,,,,,,,,,,
Bronx,Bronx,,2015-2017,,,,,,,146.9,21.0,19.6,44.4,,,,
Bronx,Bronx,,2016,7.75,18.42,33.09,,,,,,,,,,,
Bronx,Bronx,,2017,7.72,19.35,28.85,,,,,,,,,,,
Bronx,Bronx,,2017-2019,,,,,,,108.0,12.0,12.0,37.0,,,,
Bronx,Bronx,,2018,7.25,17.73,30.78,,,,,,,,,,,
Bronx,Bronx,,2019,6.91,16.01,29.87,,,5.077953,,,,,,,,
Bronx,Bronx,,2020,6.11,17.1,30.85,,,,,,,,,,,
Bronx,Bronx,,2021,6.644257031,16.54096158,29.84281447,,,,,,,,,,,
Bronx,Bronx,,2022,6.101699156,16.00255405,32.24398188,,,,,,,,,,,
Bronx,Bronx,,2023,6.904676852,15.75835985,33.22314544,,,,,,,,,,,
Bronx,Bronx,,2024,6.394098127,14.61768892,33.68310507,,,,,,,,,,,
Citywide,New York City,,2005,,,,,,2.606503,,,,,,,,
Citywide,New York City,,2005-2007,,,,,,,126.3,25.7,19.8,64.7,,,,
Citywide,New York City,,2009,10.43,22.72,26.0,,,,,,,,,,,
Citywide,New York City,,2009-2011,,,,,,,106.8,17.8,14.1,48.2,,,,
Citywide,New York City,,2010,9.54,21.11,33.68,,,2.408383,,,,,,,,
Citywide,New York City,,2011,10.1,21.58,33.1,,,,,,,,,,,
Citywide,New York City,,2012,8.95,19.58,33.83,,,,,,,,,,,
Citywide,New York City,,2012-2014,,,,,,,97.8,13.17315564,11.7,40.6,,,,
Citywide,New York City,,2013,8.63,18.83,30.99,,,,,,,,,,,
Citywide,New York City,,2014,8.93,18.89,31.37,,,,,,,,,,,
Citywide,New York City,,2015,8.5604,18.396,31.8377,,,,,,,,,,,
Citywide,New York City,,2015-2017,,,,,,,78.2,17.0,11.8,37.7,,,,
Citywide,New York City,,2016,7.45,17.58,33.82,,,,,,,,,,,
Citywide,New York City,,2017,7.38,17.77,29.54,,,,,,,,,,,
Citywide,New York City,,2017-2019,,,,,,,62.0,10.0,7.0,33.0,,,,
Citywide,New York City,,2018,7.0,17.0,30.56,,,,,,,,,,,
Citywide,New York City,,2019,6.6,15.59,30.55,,,3.162005,,,,,,,,
Citywide,New York City,,2020,6.06,15.17,29.84,,,,,,,,,,,
Citywide,New York City,,2021,6.538726113,15.67989723,30.17671261,,,,,,,,,,,
Citywide,New York City,,2022,5.762955083,14.72587893,34.07894297,,,,,,,,,,,
Citywide,New York City,,2023,6.659279692,15.51087278,35.53951634,,,,,,,,,,,
Citywide,New York City,,2024,6.255051193,14.11295099,33.98700067,,,,,,,,,,,
Brooklyn,Brooklyn,,2005,,,,,,2.795932,,,,,,,,
Brooklyn,Brooklyn,,2005-2007,,,,,,,99.3,29.3,19.6,67.8,,,,
Brooklyn,Brooklyn,,2009,10.5,24.11,26.27,,,,,,,,,,,
Brooklyn,Brooklyn,,2009-2011,,,,,,,93.1,20.6,13.3,50.1,,,,
Brooklyn,Brooklyn,,2010,9.69,22.7,33.83,,,1.975673,,,,,,,,
Brooklyn,Brooklyn,,2011,10.2,22.84,33.19,,,,,,,,,,,
Brooklyn,Brooklyn,,2012,9.02,20.56,33.89,,,,,,,,,,,
Brooklyn,Brooklyn,,2012-2014,,,,,,,81.78754548,14.80425168,11.53145289,40.96010859,,,,
Brooklyn,Brooklyn,,2013,8.7,19.92,31.13,,,,,,,,,,,
Brooklyn,Brooklyn,,2014,9.09,19.95,31.29,,,,,,,,,,,
Brooklyn,Brooklyn,,2015,8.74,19.29,32.48,,,,,,,,,,,
Brooklyn,Brooklyn,,2015-2017,,,,,,,62.5,18.2,10.5,38.3,,,,
Brooklyn,Brooklyn,,2016,7.76,18.48,33.98,,,,,,,,,,,
Brooklyn,Brooklyn,,2017,7.52,18.46,30.26,,,,,,,,,,,
Brooklyn,Brooklyn,,2017-2019,,,,,,,54.0,11.0,7.0,35.0,,,,
Brooklyn,Brooklyn,,2018,7.19,17.83,30.87,,,,,,,,,,,
Brooklyn,Brooklyn,,2019,6.66,16.53,31.07,,,2.673921,,,,,,,,
Brooklyn,Brooklyn,,2020,6.12,16.0,29.69,,,,,,,,,,,
Brooklyn,Brooklyn,,2021,6.6345102,16.68091536,30.46097144,,,,,,,,,,,
Brooklyn,Brooklyn,,2022,5.806389358,15.42809652,34.69230514,,,,,,,,,,,
Brooklyn,Brooklyn,,2023,6.730894136,16.61819734,36.81153782,,,,,,,,,,,
Brooklyn,Brooklyn,,2024,6.44440309,14.55374121,34.21422558,,,,,,,,,,,
Manhattan,Manhattan,,2005,,,,,,6.242864,,,,,,,,
Manhattan,Manhattan,,2005-2007,,,,,,,179.4,22.4,18.3,64.0,,,,
Manhattan,Manhattan,,2009,12.63,33.89,20.44,,,,,,,,,,,
Manhattan,Manhattan,,2009-2011,,,,,,,144.3,15.0,12.6,50.0,,,,
Manhattan,Manhattan,,2010,11.61,30.58,28.21,,,5.273241,,,,,,,,
Manhattan,Manhattan,,2011,11.94,30.96,27.27,,,,,,,,,,,
Manhattan,Manhattan,,2012,10.92,28.74,29.21,,,,,,,,,,,
Manhattan,Manhattan,,2012-2014,,,,,,,116.6520415,12.26170084,10.94017672,44.02314672,,,,
Manhattan,Manhattan,,2013,10.73,28.02,26.33,,,,,,,,,,,
Manhattan,Manhattan,,2014,10.85,26.7,27.0,,,,,,,,,,,
Manhattan,Manhattan,,2015,10.19,25.18,27.77,,,,,,,,,,,
Manhattan,Manhattan,,2015-2017,,,,,,,93.5,14.6,9.6,38.0,,,,
Manhattan,Manhattan,,2016,8.97,24.35,30.3,,,,,,,,,,,
Manhattan,Manhattan,,2017,8.72,24.55,25.33,,,,,,,,,,,
Manhattan,Manhattan,,2017-2019,,,,,,,71.0,9.0,6.0,33.0,,,,
Manhattan,Manhattan,,2018,8.46,23.43,26.98,,,,,,,,,,,
Manhattan,Manhattan,,2019,8.31,21.71,25.85,,,7.307251,,,,,,,,
Manhattan,Manhattan,,2020,7.16,20.54,28.77,,,,,,,,,,,
Manhattan,Manhattan,,2021,7.406968016,19.96942812,27.85870965,,,,,,,,,,,
Manhattan,Manhattan,,2022,6.964430444,19.05686321,30.17543692,,,,,,,,,,,
Manhattan,Manhattan,,2023,7.306428575,19.52330736,30.17314447,,,,,,,,,,,
Manhattan,Manhattan,,2024,7.712711937,18.63149789,30.4729769,,,,,,,,,,,
Queens,Queens,,2005,,,,,,2.238298,,,,,,,,
Queens,Queens,,2005-2007,,,,,,,80.8,21.8,15.7,54.8,,,,
Queens,Queens,,2009,10.05,22.19,26.85,,,,,,,,,,,
Queens,Queens,,2009-2011,,,,,,,74.8,15.8,11.4,40.5,,,,
Queens,Queens,,2010,9.2,21.01,34.07,,,2.115043,,,,,,,,
Queens,Queens,,2011,9.75,21.47,33.72,,,,,,,,,,,
Queens,Queens,,2012,8.63,19.41,34.5,,,,,,,,,,,
Queens,Queens,,2012-2014,,,,,,,53.18777487,11.06004901,8.683621096,32.76291581,,,,
Queens,Queens,,2013,8.36,18.71,31.6,,,,,,,,,,,
Queens,Queens,,2014,8.6,18.93,32.43,,,,,,,,,,,
Queens,Queens,,2015,8.35,18.51,32.36,,,,,,,,,,,
Queens,Queens,,2015-2017,,,,,,,47.3,15.5,9.6,31.4,,,,
Queens,Queens,,2016,7.17,17.65,33.98,,,,,,,,,,,
Queens,Queens,,2017,7.19,17.85,30.83,,,,,,,,,,,
Queens,Queens,,2017-2019,,,,,,,40.0,8.0,5.0,27.0,,,,
Queens,Queens,,2018,6.82,17.18,31.46,,,,,,,,,,,
Queens,Queens,,2019,6.47,15.66,32.18,,,2.786516,,,,,,,,
Queens,Queens,,2020,6.06,14.82,30.52,,,,,,,,,,,
Queens,Queens,,2021,6.477947053,15.46265071,30.93718378,,,,,,,,,,,
Queens,Queens,,2022,5.69532372,14.91358384,34.45706382,,,,,,,,,,,
Queens,Queens,,2023,6.629774049,15.47035273,36.99164687,,,,,,,,,,,
Queens,Queens,,2024,5.945005842,13.98528739,34.97566335,,,,,,,,,,,
Staten Island,Staten Island,,2005,,,,,,1.003621,,,,,,,,
Staten Island,Staten Island,,2005-2007,,,,,,,55.3,25.2,17.5,70.7,,,,
Staten Island,Staten Island,,2009,9.81,16.84,26.72,,,,,,,,,,,
Staten Island,Staten Island,,2009-2011,,,,,,,50.5,16.3,14.2,51.7,,,,
Staten Island,Staten Island,,2010,8.8,15.35,35.17,,,1.053687,,,,,,,,
Staten Island,Staten Island,,2011,9.44,16.17,34.16,,,,,,,,,,,
Staten Island,Staten Island,,2012,8.35,14.54,33.77,,,,,,,,,,,
Staten Island,Staten Island,,2012-2014,,,,,,,45.43464648,12.39301768,13.5980798,47.84750174,,,,
Staten Island,Staten Island,,2013,7.98,13.8,31.3,,,,,,,,,,,
Staten Island,Staten Island,,2014,8.41,14.18,31.41,,,,,,,,,,,
Staten Island,Staten Island,,2015,7.69,13.72,32.59,,,,,,,,,,,
Staten Island,Staten Island,,2015-2017,,,,,,,33.1,17.0,15.0,46.9,,,,
Staten Island,Staten Island,,2016,6.84,13.47,35.11,,,,,,,,,,,
Staten Island,Staten Island,,2017,6.81,13.37,28.46,,,,,,,,,,,
Staten Island,Staten Island,,2017-2019,,,,,,,30.0,11.0,10.0,43.0,,,,
Staten Island,Staten Island,,2018,6.4,12.92,29.81,,,,,,,,,,,
Staten Island,Staten Island,,2019,5.92,11.92,29.29,,,1.441509,,,,,,,,
Staten Island,Staten Island,,2020,5.54,11.63,28.61,,,,,,,,,,,
Staten Island,Staten Island,,2021,6.152014512,12.84495181,29.53324725,,,,,,,,,,,
Staten Island,Staten Island,,2022,5.178762354,11.24307983,35.26349246,,,,,,,,,,,
Staten Island,Staten Island,,2023,6.236877639,12.72165158,34.99660591,,,,,,,,,,,
Staten Island,Staten Island,,2024,5.947070414,11.89687742,33.44888288,,,,,,,,,,,
Manhattan,Financial District (CD1),,2005,,,,,,5.295217,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2009,13.05,36.62,19.11,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2010,12.14,33.43,27.04,,,4.80067,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2011,12.27,33.51,25.23,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2012,11.3,31.1,26.63,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2013,11.06,30.28,24.41,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2014,11.37,28.91,26.1,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2015,10.57,26.7,27.06,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2016,9.56,26.27,29.81,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2017,9.04,25.94,24.81,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2018,8.97,25.32,26.03,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2019,8.42,24.3,24.82,,,4.890343,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2020,7.52,21.7,27.87,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2021,7.656623364,21.61461692,28.04687548,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2022,7.213086961,20.96451113,30.29878988,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2023,7.404980793,21.92361049,29.71969051,,,,69.0194553,,,,,,,
Manhattan,Financial District (CD1),,2024,8.058822954,20.20060467,29.57142138,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2005,,,,,,3.309846,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2005-2007,,,,,,,88.3,28.2,28.5,117.7,,,,
Bronx,Kingsbridge - Riverdale,,2009,11.03,23.2,23.67,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2009-2011,,,,,,,60.7,18.3,18.6,77.6,,,,
Bronx,Kingsbridge - Riverdale,,2010,10.09,20.13,31.91,,,4.764311,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2011,10.65,20.79,31.24,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2012,9.27,19.05,33.72,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2012-2014,,,,,,,82.2972765,14.01077835,13.82867032,69.36355194,,,,
Bronx,Kingsbridge - Riverdale,,2013,8.88,18.23,30.37,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2014,9.0,17.1,30.45,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2015,9.17,17.82,28.72,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2015-2017,,,,,,,65.8,18.2,14.8,63.0,,,,
Bronx,Kingsbridge - Riverdale,,2016,7.5,16.04,32.46,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2017,7.41,17.28,27.53,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2017-2019,,,,,,,48.0,10.0,9.0,50.0,,,,
Bronx,Kingsbridge - Riverdale,,2018,6.95,15.77,29.8,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2019,6.71,13.5,28.43,,,4.961,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2020,5.89,15.9,28.49,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2021,6.565820909,14.77021939,28.9974075,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2022,6.046809555,14.52914393,29.95390541,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2023,6.800834953,14.61424758,29.39652856,,,,69.0194553,,,,,,,
Bronx,Kingsbridge - Riverdale,,2024,6.334203347,13.50595126,32.33001788,,,,69.0194553,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2005,,,,,,9.638328,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2009,12.82,34.83,20.46,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2010,11.63,31.83,27.69,,,8.321408,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2011,12.08,32.3,26.08,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2012,11.05,30.08,27.74,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2013,10.9,29.27,25.09,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2014,11.23,28.08,26.46,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2015,10.61,26.31,27.21,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2016,9.53,25.94,29.87,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2017,9.04,25.68,25.06,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2018,8.86,24.77,26.21,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2019,9.94,23.44,24.93,,,9.214598,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2020,8.54,21.26,28.54,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2021,8.468254027,21.20923182,27.86528321,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2022,8.421173133,20.22773331,30.23342843,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2023,8.076197121,21.91195919,28.97905331,,,,111.1039567,,,,,,,
Manhattan,Greenwich Village and Soho (CD2),,2024,9.436341208,19.39942496,30.12369325,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2005,,,,,,3.63275,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2005-2007,,,,,,,152.6,25.9,25.9,77.3,,,,
Bronx,Northeast Bronx,,2009,10.68,22.39,26.82,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2009-2011,,,,,,,73.4,16.2,18.6,57.0,,,,
Bronx,Northeast Bronx,,2010,9.65,20.21,33.96,,,3.328257,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2011,10.48,21.06,33.44,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2012,9.11,20.02,35.09,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2012-2014,,,,,,,139.9197835,12.96085012,14.23858546,47.87341656,,,,
Bronx,Northeast Bronx,,2013,8.73,18.37,31.68,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2014,9.0,18.97,31.49,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2015,9.13,19.52,29.93,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2015-2017,,,,,,,108.6,18.5,15.4,47.3,,,,
Bronx,Northeast Bronx,,2016,7.55,17.52,33.21,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2017,7.46,18.87,29.01,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2017-2019,,,,,,,81.0,10.0,10.0,39.0,,,,
Bronx,Northeast Bronx,,2018,6.99,16.16,31.24,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2019,6.68,14.67,30.34,,,3.910605,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2020,5.95,16.75,30.85,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2021,6.493489505,15.97800832,30.37266906,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2022,6.03261533,15.40448714,32.19843539,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2023,6.809305105,14.48039862,33.69356145,,,,111.1039567,,,,,,,
Bronx,Northeast Bronx,,2024,6.13003132,13.98250823,34.00544567,,,,111.1039567,,,,,,,
Bronx,Fordham - Bronx Pk,,2005,,,,,,1.969284,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2005-2007,,,,,,,167.2,30.6,28.1,67.3,,,,
Bronx,Fordham - Bronx Pk,,2009,11.1,24.82,24.47,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2009-2011,,,,,,,122.8,18.8,20.5,49.6,,,,
Bronx,Fordham - Bronx Pk,,2010,10.26,22.06,32.53,,,1.63565,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2011,10.77,22.61,32.08,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2012,9.47,21.01,34.08,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2012-2014,,,,,,,191.4007601,14.53239135,17.08419361,43.53766932,,,,
Bronx,Fordham - Bronx Pk,,2013,9.06,19.89,30.79,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2014,9.19,19.44,30.7,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2015,9.14,19.76,29.53,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2015-2017,,,,,,,153.6,21.2,19.4,41.4,,,,
Bronx,Fordham - Bronx Pk,,2016,7.57,17.93,32.78,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2017,7.52,19.15,28.34,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2017-2019,,,,,,,112.0,12.0,11.0,35.0,,,,
Bronx,Fordham - Bronx Pk,,2018,7.19,17.25,30.6,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2019,6.7,15.17,29.64,,,2.050006,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2020,6.0,16.98,30.17,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2021,6.58259927,16.03453373,29.99755964,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2022,6.126579475,15.34528147,31.666184,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2023,6.836602443,15.00464812,32.31051756,,,,149.40015202,,,,,,,
Bronx,Fordham - Bronx Pk,,2024,6.37609579,14.14232526,33.49945027,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2005,,,,,,9.940968,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2009,11.85,31.8,21.59,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2010,10.62,29.22,28.82,,,3.901555,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2011,11.26,29.7,27.36,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2012,10.14,27.42,28.81,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2013,9.9,26.63,26.1,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2014,10.31,25.72,27.34,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2015,9.95,24.3,28.0,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2016,8.9,24.0,30.41,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2017,8.4,23.65,25.91,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2018,7.93,22.4,27.12,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2019,8.67,21.24,25.88,,,7.036512,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2020,7.51,19.36,28.97,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2021,7.609039459,19.28577276,28.36919594,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2022,7.174918081,17.78848386,31.37404228,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2023,7.353321242,18.61747837,31.25788895,,,,149.40015202,,,,,,,
Manhattan,Lower East Side and Chinatown (CD3),,2024,8.095914921,17.37985136,31.19203745,,,,149.40015202,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2005,,,,,,7.833747,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2009,13.22,36.27,20.26,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2010,11.95,32.87,27.33,,,9.354428,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2011,12.43,33.45,25.95,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2012,11.43,31.4,27.89,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2013,11.39,30.56,25.09,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2014,11.62,29.23,26.12,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2015,10.91,27.25,27.11,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2016,9.76,26.68,29.76,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2017,9.36,26.64,24.57,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2018,9.14,25.71,25.87,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2019,9.32,24.6,24.4,,,6.532178,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2020,7.96,22.53,28.42,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2021,8.070489512,22.2763914,27.28329754,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2022,7.818004398,21.39165783,29.53574853,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2023,7.835329515,22.93707442,28.47102781,,,,120.70761311999999,,,,,,,
Manhattan,Clinton and Chelsea (CD4),,2024,8.782176536,20.68261693,29.54698239,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2005,,,,,,3.420735,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2005-2007,,,,,,,162.5,28.4,24.4,73.6,,,,
Bronx,Pelham - Throgs Neck,,2009,10.59,22.83,26.72,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2009-2011,,,,,,,121.9,19.3,19.7,54.5,,,,
Bronx,Pelham - Throgs Neck,,2010,9.68,21.04,34.31,,,4.099779,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2011,10.5,21.61,34.24,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2012,9.23,19.94,35.44,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2012-2014,,,,,,,133.9380656,13.90486558,13.87221626,45.39894534,,,,
Bronx,Pelham - Throgs Neck,,2013,8.74,18.58,32.06,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2014,8.97,19.26,31.93,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2015,8.93,19.36,31.41,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2015-2017,,,,,,,105.2,19.2,15.9,42.8,,,,
Bronx,Pelham - Throgs Neck,,2016,7.5,17.92,33.63,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2017,7.52,18.72,29.79,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2017-2019,,,,,,,80.0,11.0,10.0,37.0,,,,
Bronx,Pelham - Throgs Neck,,2018,7.0,16.89,31.52,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2019,6.74,15.47,30.87,,,5.29642,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2020,6.12,16.19,32.05,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2021,6.597621828,16.00939977,30.29229041,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2022,6.06439456,15.80333897,33.2891319,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2023,6.882374275,15.56944138,34.91689947,,,,120.70761311999999,,,,,,,
Bronx,Pelham - Throgs Neck,,2024,6.261459352,14.42951043,34.23931031,,,,120.70761311999999,,,,,,,
Bronx,Crotona - Tremont,,2005,,,,,,5.305479,191.52827004,,,,,,,
Bronx,Crotona - Tremont,,2005-2007,,,,,,,257.1,35.3,33.7,65.8,,,,
Bronx,Crotona - Tremont,,2009,11.76,28.07,23.08,,,,191.52827004,,,,,,,
Bronx,Crotona - Tremont,,2009-2011,,,,,,,200.2,21.6,25.1,47.4,,,,
Bronx,Crotona - Tremont,,2010,10.99,25.25,31.63,,,8.36191,191.52827004,,,,,,,
